Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,1991,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,10
Japan,JPN,1990,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,9.89651966094971
Japan,JPN,1989,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,9.83146953582764
Japan,JPN,1988,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,9.82030963897705
Japan,JPN,1987,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,9.67788982391357
Japan,JPN,1986,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,9.64023017883301
Japan,JPN,1985,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,10.1031198501587
Japan,JPN,1984,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,10.4771795272827
Japan,JPN,1983,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,10.6068296432495
Japan,JPN,1982,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,10.8675804138184
Japan,JPN,1981,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.296010017395
Japan,JPN,1980,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.375189781189
Japan,JPN,1979,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.7985696792603
Japan,JPN,1977,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.5830297470093
Japan,JPN,1976,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.7404899597168
Japan,JPN,1975,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.9475803375244
Japan,JPN,1974,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.7732095718384
Japan,JPN,1973,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,12.0601396560669
Japan,JPN,1972,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.982629776001
Japan,JPN,1971,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,11.9749803543091
Japan,JPN,2006,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,17.90214
Japan,JPN,2005,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,17.90211
Japan,JPN,2004,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,16.64404
Japan,JPN,2003,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,16.64412
Japan,JPN,2002,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,16.64419
Japan,JPN,1995,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,21.7571697235107
Japan,JPN,1994,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,22.1100807189941
Japan,JPN,1992,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,16.1745300292969
Japan,JPN,1990,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,15.558690071106
Japan,JPN,1989,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,15.2838802337646
Japan,JPN,1988,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,14.9188203811646
Japan,JPN,1987,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,14.5733299255371
Japan,JPN,1986,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,14.3191003799438
Japan,JPN,1985,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,14.2401304244995
Japan,JPN,1984,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,14.0447397232056
Japan,JPN,1983,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,13.7188596725464
Japan,JPN,1982,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,13.567720413208
Japan,JPN,1981,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,13.7629499435425
Japan,JPN,1980,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,13.2014102935791
Japan,JPN,1979,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.8219404220581
Japan,JPN,1977,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.6940803527832
Japan,JPN,1976,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.2724504470825
Japan,JPN,1975,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.0362901687622
Japan,JPN,1974,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,11.8870496749878
Japan,JPN,1973,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.1273899078369
Japan,JPN,1972,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.0079803466797
Japan,JPN,1971,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,12.4257001876831
Japan,JPN,2016,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,87.40345
Japan,JPN,2014,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,85.34928
Japan,JPN,2013,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,86.9345
Japan,JPN,2012,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,88.01354
Japan,JPN,2011,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,85.98189
Japan,JPN,2010,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,86.58115
Japan,JPN,2008,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,90.74684
Japan,JPN,2007,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,90.17892
Japan,JPN,2006,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,90.41509
Japan,JPN,2005,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,90.04918
Japan,JPN,2004,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.65975
Japan,JPN,2003,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.36774
Japan,JPN,2002,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.11923
Japan,JPN,2001,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.08349
Japan,JPN,2000,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.19625
Japan,JPN,1999,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,88.4223022460938
Japan,JPN,1998,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,88.9346618652344
Japan,JPN,2016,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.44118
Japan,JPN,2014,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,87.27406
Japan,JPN,2013,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,88.16848
Japan,JPN,2012,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,88.75165
Japan,JPN,2011,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,87.22537
Japan,JPN,2010,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,87.71063
Japan,JPN,2008,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,90.70416
Japan,JPN,2007,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,90.73238
Japan,JPN,2006,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,90.45182
Japan,JPN,2005,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,90.55648
Japan,JPN,2004,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.96326
Japan,JPN,2003,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.94429
Japan,JPN,2002,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.76442
Japan,JPN,2001,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.58201
Japan,JPN,2000,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.03905
Japan,JPN,1999,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,87.5576629638672
Japan,JPN,1998,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,87.2906036376953
Japan,JPN,2016,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,89.60054
Japan,JPN,2014,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,81.01177
Japan,JPN,2013,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,86.82076
Japan,JPN,2012,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,88.68757
Japan,JPN,2011,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,87.94441
Japan,JPN,2010,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,81.12226
Japan,JPN,2008,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,87.67466
Japan,JPN,2007,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,90.47663
Japan,JPN,2006,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,88.09106
Japan,JPN,2005,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,91.52937
Japan,JPN,2004,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,84.84323
Japan,JPN,2003,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,82.13882
Japan,JPN,2002,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,84.44813
Japan,JPN,2001,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,82.70553
Japan,JPN,2000,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,79.15942
Japan,JPN,1999,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,80.056266784668
Japan,JPN,1998,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,84.3133392333984
Japan,JPN,2014,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,86.10178
Japan,JPN,2013,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,88.09778
Japan,JPN,2012,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,88.98098
Japan,JPN,2011,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,87.49195
Japan,JPN,2010,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,86.73088
Japan,JPN,2008,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,90.70199
Japan,JPN,2007,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,90.96673
Japan,JPN,2006,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,90.53966
Japan,JPN,2005,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,90.93512
Japan,JPN,2004,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,89.45788
Japan,JPN,2003,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,88.89959
Japan,JPN,2002,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,89.18978
Japan,JPN,2001,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,88.82375
Japan,JPN,2000,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,88.1096
Japan,JPN,1999,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,87.5053482055664
Japan,JPN,1998,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,88.1787567138672
Japan,JPN,1998,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,19.414400100708
Japan,JPN,2014,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,33.08188
Japan,JPN,2013,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,33.39922
Japan,JPN,2012,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,33.48106
Japan,JPN,2011,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,34.11106
Japan,JPN,2010,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,34.90912
Japan,JPN,2008,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.1957
Japan,JPN,2007,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.45369
Japan,JPN,2006,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.69572
Japan,JPN,2005,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.70568
Japan,JPN,2004,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.27242
Japan,JPN,2003,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.36316
Japan,JPN,2002,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.5792
Japan,JPN,2001,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.20738
Japan,JPN,2000,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.02887
Japan,JPN,1999,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.7470207214355
Japan,JPN,1998,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,36.1787910461426
Japan,JPN,1995,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,36.9872703552246
Japan,JPN,1994,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,35.9931297302246
Japan,JPN,1993,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.0953102111816
Japan,JPN,1989,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,26.9466705322266
Japan,JPN,1988,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,27.0533504486084
Japan,JPN,1987,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,27.620080947876
Japan,JPN,1983,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,36.1334800720215
Japan,JPN,1982,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,36.850399017334
Japan,JPN,1981,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,37.9632911682129
Japan,JPN,1980,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.3893814086914
Japan,JPN,1979,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.7833786010742
Japan,JPN,1978,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.0925483703613
Japan,JPN,1977,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.0647315979004
Japan,JPN,1976,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.824291229248
Japan,JPN,1975,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.5284385681152
Japan,JPN,1974,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.2684516906738
Japan,JPN,1973,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,39.7791709899902
Japan,JPN,1972,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.6659698486328
Japan,JPN,1971,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,38.9483489990234
Japan,JPN,1998,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,19.4345092773438
Japan,JPN,2014,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.80486
Japan,JPN,2013,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.36741
Japan,JPN,2012,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.14654
Japan,JPN,2011,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.24337
Japan,JPN,2010,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,36.78937
Japan,JPN,2008,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.46698
Japan,JPN,2007,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.61977
Japan,JPN,2006,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.07
Japan,JPN,2005,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.3723
Japan,JPN,2004,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.26226
Japan,JPN,2003,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,38.95178
Japan,JPN,2002,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,39.82014
Japan,JPN,2001,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,39.78365
Japan,JPN,2000,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,39.95875
Japan,JPN,1999,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,41.226619720459
Japan,JPN,1998,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,42.1457099914551
Japan,JPN,1995,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,41.8403816223145
Japan,JPN,1994,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,42.1534004211426
Japan,JPN,1993,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,43.0506286621094
Japan,JPN,1989,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,34.9492683410645
Japan,JPN,1988,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.4233093261719
Japan,JPN,1987,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.8748817443848
Japan,JPN,1983,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.5196990966797
Japan,JPN,1982,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,34.9032096862793
Japan,JPN,1981,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,34.5065612792969
Japan,JPN,1980,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,34.7344017028809
Japan,JPN,1979,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.3902587890625
Japan,JPN,1978,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,36.0999183654785
Japan,JPN,1977,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,36.6657485961914
Japan,JPN,1976,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.5707015991211
Japan,JPN,1975,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.7220687866211
Japan,JPN,1974,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.0709190368652
Japan,JPN,1973,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.3992004394531
Japan,JPN,1972,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.5339317321777
Japan,JPN,1971,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,37.8898582458496
Japan,JPN,1998,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,12.8521604537964
Japan,JPN,2014,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,20.76276
Japan,JPN,2013,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,19.9977
Japan,JPN,2012,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,20.13533
Japan,JPN,2011,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,19.4687
Japan,JPN,2010,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,20.08586
Japan,JPN,2008,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,18.86439
Japan,JPN,2007,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,18.37301
Japan,JPN,2006,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,17.52581
Japan,JPN,2005,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,17.25219
Japan,JPN,2004,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,17.93662
Japan,JPN,2003,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,16.79506
Japan,JPN,2002,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,14.88404
Japan,JPN,2001,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,15.06337
Japan,JPN,2000,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,15.15887
Japan,JPN,1999,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,13.1333303451538
Japan,JPN,1998,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.0414695739746
Japan,JPN,1995,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.0771703720093
Japan,JPN,1994,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,13.5333003997803
Japan,JPN,1993,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.20934009552
Japan,JPN,1989,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,23.8558197021484
Japan,JPN,1988,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,23.7470703125
Japan,JPN,1987,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,23.0149097442627
Japan,JPN,1983,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,9.95289039611816
Japan,JPN,1982,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.6112899780273
Japan,JPN,1981,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.5435495376587
Japan,JPN,1980,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.4972896575928
Japan,JPN,1979,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.4327297210693
Japan,JPN,1978,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.5902900695801
Japan,JPN,1977,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.3907299041748
Japan,JPN,1976,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,9.75448036193848
Japan,JPN,1975,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,9.75461959838867
Japan,JPN,1974,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,10.0399198532104
Japan,JPN,1973,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,11.8702096939087
Japan,JPN,1972,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,12.1836099624634
Japan,JPN,1971,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,13.0155000686646
Japan,JPN,2014,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.09332
Japan,JPN,2013,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.30925
Japan,JPN,2012,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.36686
Japan,JPN,2011,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.44917
Japan,JPN,2010,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.21129
Japan,JPN,2008,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.75987
Japan,JPN,2007,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.77482
Japan,JPN,2006,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.62214
Japan,JPN,2005,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.68996
Japan,JPN,2004,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.63943
Japan,JPN,2003,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.67133
Japan,JPN,2002,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.61713
Japan,JPN,2001,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.4574
Japan,JPN,2000,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.72433
Japan,JPN,1999,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.74184989929199
Japan,JPN,1998,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.96590042114258
Japan,JPN,1995,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.3809700012207
Japan,JPN,1994,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.1064195632935
Japan,JPN,1993,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.1149702072144
Japan,JPN,1989,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.6432590484619
Japan,JPN,1988,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.7966594696045
Japan,JPN,1987,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.0542392730713
Japan,JPN,1983,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.8860502243042
Japan,JPN,1982,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.677149772644
Japan,JPN,1981,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.1254901885986
Japan,JPN,2014,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.59059
